idx,label,pattern,p_entail,p_neutral,p_contra
3772,1,Intrinsic,0.32772,0.65429,0.01799
3773,1,Non-factual,0.02184,0.1456,0.83256
3774,1,Factual Contradiction,0.00136,0.00181,0.99683
3775,1,Intrinsic,0.09813,0.68116,0.22071
3776,1,Non-factual,0.02788,0.93059,0.04153
3777,1,Factual Contradiction,0.005,0.00519,0.98981
3778,1,Intrinsic,0.01434,0.1121,0.87356
3779,1,Non-factual,0.00353,0.01751,0.97895
3780,1,Factual Contradiction,0.02287,0.049,0.92813
3781,1,Intrinsic,0.19517,0.65895,0.14589
3782,1,Non-factual,0.05675,0.20158,0.74168
3783,1,Factual Contradiction,0.00095,0.00165,0.9974
3784,1,Intrinsic,0.14955,0.0428,0.80765
3785,1,Non-factual,0.00417,0.00755,0.98829
3786,1,Factual Contradiction,0.00431,0.05009,0.9456
3787,1,Intrinsic,0.04685,0.92645,0.0267
3788,1,Non-factual,0.0352,0.94771,0.01709
3789,1,Factual Contradiction,0.54346,0.14974,0.3068
3790,1,Intrinsic,0.13381,0.65608,0.21011
3791,1,Non-factual,0.00879,0.92558,0.06562
3792,1,Factual Contradiction,0.00474,0.00274,0.99251
3793,1,Intrinsic,0.67861,0.29762,0.02377
3794,1,Non-factual,0.0019,0.99731,0.00079
3795,1,Factual Contradiction,0.00663,0.0095,0.98387
3796,1,Intrinsic,0.99253,0.00559,0.00189
3797,1,Non-factual,0.04854,0.90515,0.04631
3798,1,Factual Contradiction,0.012,0.0567,0.9313
3799,1,Intrinsic,0.00752,0.008,0.98448
3800,1,Non-factual,0.00465,0.00588,0.98946
3801,1,Factual Contradiction,0.08966,0.1174,0.79294
3802,1,Intrinsic,0.56367,0.21816,0.21816
3803,1,Non-factual,0.01053,0.19111,0.79835
3804,1,Factual Contradiction,0.00152,0.00479,0.9937
3805,1,Intrinsic,0.41646,0.06424,0.5193
3806,1,Non-factual,0.00271,0.99467,0.00262
3807,1,Factual Contradiction,0.15889,0.01423,0.82688
3808,1,Intrinsic,0.00183,0.01778,0.98038
3809,1,Non-factual,0.13721,0.75636,0.10644
3810,1,Factual Contradiction,0.00675,0.03799,0.95526
3811,1,Intrinsic,0.4487,0.23484,0.31647
3812,1,Non-factual,0.02874,0.37565,0.59561
3813,1,Factual Contradiction,0.02096,0.00789,0.97115
3814,1,Intrinsic,0.09288,0.13252,0.77461
3815,1,Non-factual,0.00083,0.01483,0.98434
3816,1,Factual Contradiction,0.00071,0.00356,0.99573
3817,1,Intrinsic,0.00367,0.00367,0.99267
3818,1,Non-factual,0.00119,0.00119,0.99763
3819,1,Factual Contradiction,0.00435,0.00331,0.99234
3820,1,Intrinsic,0.71555,0.25714,0.02731
3821,1,Non-factual,0.01094,0.96985,0.01921
3822,1,Factual Contradiction,0.00821,0.00547,0.98633
3823,1,Intrinsic,0.01337,0.94495,0.04168
3824,1,Non-factual,0.01492,0.93049,0.05459
3825,1,Factual Contradiction,0.00469,0.00661,0.9887
3826,1,Intrinsic,0.04424,0.1339,0.82185
3827,1,Non-factual,0.0343,0.05292,0.91277
3828,1,Factual Contradiction,0.01382,0.0095,0.97668
3829,1,Intrinsic,0.99185,0.00754,0.0006
3830,1,Non-factual,0.00063,0.00105,0.99833
3831,1,Factual Contradiction,0.00414,0.00677,0.98909
3832,1,Intrinsic,0.04383,0.95564,0.00053
3833,1,Non-factual,0.07559,0.92087,0.00354
3834,1,Factual Contradiction,0.03805,0.01812,0.94383
3835,1,Intrinsic,0.06812,0.92628,0.00559
3836,1,Non-factual,0.00054,0.99903,0.00042
3837,1,Factual Contradiction,0.00723,0.00819,0.98458
3838,1,Intrinsic,0.06775,0.04324,0.88901
3839,1,Non-factual,0.01571,0.2506,0.73369
3840,1,Factual Contradiction,0.00302,0.0037,0.99329
3841,1,Intrinsic,0.98126,0.00842,0.01032
3842,1,Non-factual,0.62743,0.25375,0.11882
3843,1,Factual Contradiction,0.03797,0.01292,0.94911
3844,1,Intrinsic,0.00031,0.00034,0.99934
3845,1,Non-factual,0.0222,0.31871,0.65908
3846,1,Factual Contradiction,0.01032,0.00836,0.98132
3847,1,Intrinsic,0.65803,0.07921,0.26277
3848,1,Non-factual,0.07034,0.80813,0.12153
3849,1,Factual Contradiction,0.01315,0.03601,0.95084
3850,1,Intrinsic,0.00052,0.00803,0.99146
3851,1,Non-factual,0.00101,0.00966,0.98933
3852,1,Factual Contradiction,0.00046,0.00289,0.99665
3853,1,Intrinsic,0.13538,0.59968,0.26494
3854,1,Non-factual,0.65473,0.26137,0.08389
3855,1,Factual Contradiction,0.00658,0.0095,0.98393
3856,1,Intrinsic,0.8223,0.17036,0.00734
3857,1,Non-factual,0.34715,0.26578,0.38708
3858,1,Factual Contradiction,0.00784,0.00526,0.9869
3859,1,Intrinsic,0.00222,0.99692,0.00087
3860,1,Non-factual,0.27198,0.17322,0.5548
3861,1,Factual Contradiction,0.00235,0.00439,0.99326
3862,1,Intrinsic,0.33308,0.64203,0.02489
3863,1,Non-factual,0.00723,0.03115,0.96162
3864,1,Factual Contradiction,0.08538,0.08538,0.82925
3865,1,Intrinsic,0.06112,0.26088,0.678
3866,1,Non-factual,0.12734,0.55315,0.31951
3867,1,Factual Contradiction,0.02897,0.02638,0.94464
3868,1,Intrinsic,0.27537,0.71986,0.00478
3869,1,Non-factual,0.0093,0.99019,0.00051
3870,1,Factual Contradiction,0.06116,0.08795,0.85089
3871,1,Intrinsic,0.59651,0.36322,0.04028
3872,1,Non-factual,0.13143,0.15247,0.7161
3873,1,Factual Contradiction,0.21607,0.1184,0.66554
3874,1,Intrinsic,0.24313,0.05302,0.70385
3875,1,Non-factual,0.85319,0.1023,0.04452
3876,1,Factual Contradiction,0.05053,0.05726,0.89221
3877,1,Intrinsic,0.30726,0.29376,0.39898
3878,1,Non-factual,0.09926,0.22239,0.67835
3879,1,Factual Contradiction,0.02377,0.0191,0.95712
3880,1,Intrinsic,0.00069,0.01635,0.98296
3881,1,Non-factual,0.01104,0.54453,0.44443
3882,1,Factual Contradiction,0.00072,0.00177,0.99751
3883,1,Intrinsic,0.0769,0.03269,0.89042
3884,1,Non-factual,0.01349,0.01101,0.97551
3885,1,Factual Contradiction,0.04104,0.00642,0.95254
3886,1,Intrinsic,0.02723,0.09194,0.88083
3887,1,Non-factual,0.02539,0.1137,0.8609
3888,1,Factual Contradiction,0.03857,0.0343,0.92713
3889,1,Intrinsic,0.0691,0.90483,0.02607
3890,1,Non-factual,0.0338,0.95745,0.00875
3891,1,Factual Contradiction,0.01577,0.01627,0.96796
3892,1,Intrinsic,0.5896,0.11341,0.29699
3893,1,Non-factual,0.14405,0.48448,0.37146
3894,1,Factual Contradiction,0.0043,0.00677,0.98893
3895,1,Intrinsic,0.24242,0.74963,0.00795
3896,1,Non-factual,0.02006,0.96647,0.01347
3897,1,Factual Contradiction,0.13413,0.094,0.77187
3898,1,Intrinsic,0.14093,0.06062,0.79845
3899,1,Non-factual,0.0003,0.00152,0.99818
3900,1,Factual Contradiction,0.00689,0.06138,0.93173
3901,1,Intrinsic,0.6892,0.10905,0.20175
3902,1,Non-factual,0.33818,0.12035,0.54147
3903,1,Factual Contradiction,0.00055,0.00225,0.9972
3904,1,Intrinsic,0.04494,0.08697,0.86809
3905,1,Non-factual,0.00282,0.05567,0.94152
3906,1,Factual Contradiction,0.01777,0.04212,0.94011
3907,1,Intrinsic,0.09076,0.57137,0.33787
3908,1,Non-factual,0.04325,0.93192,0.02483
3909,1,Factual Contradiction,0.15279,0.18867,0.65853
3910,1,Intrinsic,0.03383,0.01905,0.94712
3911,1,Non-factual,0.19524,0.29538,0.50938
3912,1,Factual Contradiction,0.00209,0.01031,0.9876
3913,1,Intrinsic,0.24412,0.40249,0.35338
3914,1,Non-factual,0.0055,0.13863,0.85587
3915,1,Factual Contradiction,0.02164,0.0289,0.94946
3916,1,Intrinsic,0.87205,0.11531,0.01264
3917,1,Non-factual,0.28622,0.68259,0.03119
3918,1,Factual Contradiction,0.04176,0.02253,0.93571
3919,1,Intrinsic,0.14978,0.01565,0.83457
3920,1,Non-factual,0.01962,0.01286,0.96752
3921,1,Factual Contradiction,0.96718,0.0212,0.01162
3922,1,Intrinsic,0.02825,0.93548,0.03627
3923,1,Non-factual,0.00073,0.99848,0.00079
3924,1,Factual Contradiction,0.07535,0.05891,0.86573
3925,1,Intrinsic,0.20257,0.58388,0.21354
3926,1,Non-factual,0.00235,0.00253,0.99512
3927,1,Factual Contradiction,0.8434,0.05145,0.10515
3928,1,Intrinsic,0.08781,0.35069,0.5615
3929,1,Non-factual,0.04971,0.25869,0.6916
3930,1,Factual Contradiction,0.08862,0.17798,0.7334
3931,1,Intrinsic,0.10027,0.04699,0.85274
3932,1,Non-factual,0.00554,0.01755,0.97691
3933,1,Factual Contradiction,0.09321,0.48081,0.42598
3934,1,Intrinsic,0.5434,0.22919,0.22741
3935,1,Non-factual,0.096,0.32507,0.57893
3936,1,Factual Contradiction,0.00045,0.00282,0.99673
3937,1,Intrinsic,0.04026,0.957,0.00273
3938,1,Non-factual,0.06477,0.93345,0.00177
3939,1,Factual Contradiction,0.01813,0.00756,0.97432
3940,1,Intrinsic,0.00048,0.00265,0.99687
3941,1,Non-factual,0.0003,0.0053,0.9944
3942,1,Factual Contradiction,0.00132,0.00413,0.99455
3943,1,Intrinsic,0.00115,0.06318,0.93567
3944,1,Non-factual,0.00218,0.03036,0.96745
3945,1,Factual Contradiction,0.00097,0.00218,0.99685
3946,1,Intrinsic,0.22593,0.23631,0.53776
3947,1,Non-factual,0.02547,0.01864,0.95589
3948,1,Factual Contradiction,0.0029,0.00361,0.99349
3949,1,Intrinsic,0.1886,0.46771,0.34369
3950,1,Non-factual,0.05987,0.29644,0.64369
3951,1,Factual Contradiction,0.31885,0.35458,0.32657
3952,1,Intrinsic,0.35713,0.52064,0.12222
3953,1,Non-factual,0.00075,0.00397,0.99527
3954,1,Factual Contradiction,0.00258,0.00435,0.99307
3955,1,Intrinsic,0.39934,0.19424,0.40642
3956,1,Non-factual,0.00185,0.00973,0.98842
3957,1,Factual Contradiction,0.00805,0.00934,0.98261
3958,1,Intrinsic,0.33429,0.17147,0.49423
3959,1,Non-factual,0.09891,0.06312,0.83797
3960,1,Factual Contradiction,0.00617,0.0032,0.99062
3961,1,Intrinsic,0.08336,0.90592,0.01071
3962,1,Non-factual,0.03389,0.93779,0.02832
3963,1,Factual Contradiction,0.00973,0.01289,0.97737
3964,1,Intrinsic,0.0095,0.98764,0.00286
3965,1,Non-factual,0.33232,0.63807,0.02961
3966,1,Factual Contradiction,0.09878,0.10272,0.7985
3967,1,Intrinsic,0.07151,0.72226,0.20623
3968,1,Non-factual,0.00991,0.05537,0.93472
3969,1,Factual Contradiction,0.01432,0.0573,0.92838
3970,1,Intrinsic,0.02151,0.97361,0.00488
3971,1,Non-factual,0.51845,0.45574,0.02581
3972,1,Factual Contradiction,0.00489,0.00313,0.99198
3973,1,Intrinsic,0.64224,0.16112,0.19664
3974,1,Non-factual,0.11895,0.82732,0.05372
3975,1,Factual Contradiction,0.0039,0.00258,0.99351
3976,1,Intrinsic,0.82537,0.12388,0.05074
3977,1,Non-factual,0.49862,0.36373,0.13765
3978,1,Factual Contradiction,0.00445,0.00399,0.99156
3979,1,Intrinsic,0.9767,0.02043,0.00287
3980,1,Non-factual,0.98455,0.01004,0.00541
3981,1,Factual Contradiction,0.15008,0.03221,0.81771
3982,1,Intrinsic,0.29807,0.21313,0.4888
3983,1,Non-factual,0.12169,0.43144,0.44687
3984,1,Factual Contradiction,0.17777,0.03539,0.78684
3985,1,Intrinsic,0.0689,0.03057,0.90052
3986,1,Non-factual,0.77131,0.0581,0.1706
3987,1,Factual Contradiction,0.66427,0.01326,0.32248
3988,1,Intrinsic,0.00189,0.00521,0.9929
3989,1,Non-factual,0.00175,0.00356,0.99469
3990,1,Factual Contradiction,0.00369,0.00334,0.99297
3991,1,Intrinsic,0.01641,0.4611,0.52249
3992,1,Non-factual,0.03229,0.72348,0.24424
3993,1,Factual Contradiction,0.00078,0.00131,0.99791
3994,1,Intrinsic,0.00655,0.0799,0.91354
3995,1,Non-factual,0.01849,0.06254,0.91898
3996,1,Factual Contradiction,0.00178,0.00329,0.99493
3997,1,Intrinsic,0.16872,0.82721,0.00408
3998,1,Non-factual,0.00066,0.99874,0.00061
3999,1,Factual Contradiction,0.19167,0.05871,0.74961
