id,source_id,pattern,document,right_summary,hallucinated_summary
::Intrinsic,,Intrinsic,"ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ কী ?",,#Hallucinated Summary (HS)#: কুরআনে “আয়াত” শব্দের অর্থ সাধারণত নির্দিষ্ট সূরা বা পূর্ণ অনুচ্ছেদ বোঝায়—এটির ব্যাখ্যা কী?
::Non-factual,,Non-factual,"ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ কী ?",,কুরআনে “আয়াত” শব্দের অর্থ হলো নিদর্শন বা চিহ্ন; এটি সাধারণত সূরার ৭টি বাক্যকে বোঝাতেও ব্যবহৃত হয়।
::Factual Contradiction,,Factual Contradiction,"ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ কী ?",,"কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ মূলত সম্পূর্ণ সূরা, এবং এটি সাধারণত কেবল দীর্ঘ অধ্যায় বোঝাতে ব্যবহৃত হয়।"
::Intrinsic,,Intrinsic,পদার্থবিজ্ঞানের জনক কে ?,,#Hallucinated Summary (HS)#: পদার্থবিজ্ঞানের জনক হিসেবে সাধারণত আলবার্ট আইনস্টাইনকে ধরা হয়।
::Non-factual,,Non-factual,পদার্থবিজ্ঞানের জনক কে ?,,"পদার্থবিজ্ঞানের জনক হিসেবে সাধারণত স্যার আইজ্যাক নিউটনকে ধরা হয়, বিশেষ করে ১৬৮৭ সালের *প্রিন্সিপিয়া* প্রকাশের পর থেকে।"
::Factual Contradiction,,Factual Contradiction,পদার্থবিজ্ঞানের জনক কে ?,,পদার্থবিজ্ঞানের জনক আইনস্টাইন।
::Intrinsic,,Intrinsic,১৭৫৭ সালে পলাশীর যুদ্ধ কাদের মধ্যে হয়েছিল ?,,১৭৫৭ সালের পলাশীর যুদ্ধ মূলত ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানি ও মীর জাফরের নেতৃত্বাধীন বাংলার বাহিনীর মধ্যে সংঘটিত হয়েছিল।
::Non-factual,,Non-factual,১৭৫৭ সালে পলাশীর যুদ্ধ কাদের মধ্যে হয়েছিল ?,,১৭৬০ সালে পলাশীর যুদ্ধ নবাব মীর জাফর ও ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির মধ্যে হয়েছিল।
::Factual Contradiction,,Factual Contradiction,১৭৫৭ সালে পলাশীর যুদ্ধ কাদের মধ্যে হয়েছিল ?,,১৭৫৭ সালে পলাশীর যুদ্ধ সিরাজউদ্দৌলা ও মীরজাফরের মধ্যে হয়েছিল।
::Intrinsic,,Intrinsic,ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য কত ?,,"ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য প্রায় ৩,৪০০ কিলোমিটার বলে ধরা হয়।"
::Non-factual,,Non-factual,ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য কত ?,,"ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য প্রায় ৩,৪৮০ কিলোমিটার।"
::Factual Contradiction,,Factual Contradiction,ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য কত ?,,"ব্রহ্মপুত্র নদের মোট দৈর্ঘ্য প্রায় ২,০০০ কিলোমিটার।"
::Intrinsic,,Intrinsic,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে কোন তারিখে যোগ দেয় ?,,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে কবে আনুষ্ঠানিকভাবে সেনাবাহিনীতে যোগ দেন—সেই নির্দিষ্ট তারিখ জানতে চাওয়া হয়েছে।
::Non-factual,,Non-factual,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে কোন তারিখে যোগ দেয় ?,,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে ১৭ এপ্রিল ১৯৭১ তারিখে যোগ দেন—এই তারিখটি জানতে চাওয়া হয়েছে।
::Factual Contradiction,,Factual Contradiction,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে কোন তারিখে যোগ দেয় ?,,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে ২৬ মার্চ যোগ দেন—এই যোগদানের সঠিক তারিখ জানতে চাওয়া হয়েছে।
